,target_com,depth,target_per,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数
185,1.0,5.0,137.0,0.0,200.0,331.0,2.0,0.0,0.0,0.0
186,1.0,5.0,138.0,0.0,300.0,331.0,3.0,0.0,0.0,0.0
187,1.0,5.0,139.0,720.0,200.0,331.0,2.0,360.0,50.0,1.0
188,1.0,5.0,140.0,0.0,100.0,331.0,1.0,0.0,0.0,0.0
189,1.0,5.0,141.0,0.0,0.0,331.0,0.0,,,0.0
190,1.0,5.0,142.0,0.0,0.0,331.0,0.0,,,0.0
191,1.0,5.0,143.0,0.0,0.0,331.0,0.0,,,0.0
192,1.0,5.0,144.0,0.0,0.0,331.0,0.0,,,0.0
193,1.0,5.0,145.0,0.0,0.0,331.0,0.0,,,0.0
194,1.0,5.0,146.0,0.0,0.0,331.0,0.0,,,0.0
195,1.0,5.0,147.0,0.0,0.0,331.0,0.0,,,0.0
196,1.0,5.0,148.0,0.0,0.0,331.0,0.0,,,0.0
197,1.0,5.0,149.0,0.0,0.0,331.0,0.0,,,0.0
198,1.0,6.0,51.0,354000.0,406900.0,331.0,4069.0,86.99926271811256,8.134676824772672,331.0
199,1.0,6.0,52.0,354000.0,406800.0,331.0,4068.0,87.02064896755162,8.136676499508358,331.0
200,1.0,6.0,53.0,354000.0,406800.0,331.0,4068.0,87.02064896755162,8.136676499508358,331.0
201,1.0,6.0,54.0,354000.0,406800.0,331.0,4068.0,87.02064896755162,8.136676499508358,331.0
202,1.0,6.0,55.0,354000.0,406700.0,331.0,4067.0,87.04204573395623,8.138677157610031,331.0
203,1.0,6.0,56.0,354000.0,406400.0,331.0,4064.0,87.10629921259843,8.144685039370078,331.0
204,1.0,6.0,57.0,354000.0,406200.0,331.0,4062.0,87.14918759231905,8.148695224027573,331.0
205,1.0,6.0,58.0,354000.0,405400.0,331.0,4054.0,87.32116428219044,8.164775530340403,331.0
206,1.0,6.0,59.0,353250.0,404900.0,331.0,4049.0,87.2437638923191,8.150160533465053,330.0
207,1.0,6.0,60.0,353250.0,404600.0,331.0,4046.0,87.30845279288187,8.156203657933762,330.0
208,1.0,6.0,61.0,353250.0,404700.0,331.0,4047.0,87.28687916975537,8.154188287620459,330.0
209,1.0,6.0,62.0,353250.0,404100.0,331.0,4041.0,87.41648106904232,8.166295471417966,330.0
210,1.0,6.0,63.0,350840.0,402500.0,331.0,4025.0,87.16521739130435,8.17391304347826,329.0
211,1.0,6.0,64.0,349640.0,401800.0,331.0,4018.0,87.01841712294674,8.16326530612245,328.0
212,1.0,6.0,65.0,347540.0,400700.0,331.0,4007.0,86.73321687047667,8.135762415772398,326.0
213,1.0,6.0,66.0,349640.0,400700.0,331.0,4007.0,87.25729972548041,8.185675068629898,328.0
214,1.0,6.0,67.0,346120.0,397700.0,331.0,3977.0,87.03042494342469,8.171988936384208,325.0
215,1.0,6.0,68.0,346120.0,397800.0,331.0,3978.0,87.00854700854701,8.169934640522875,325.0
216,1.0,6.0,69.0,344340.0,394700.0,331.0,3947.0,87.24094248796554,8.183430453508993,323.0
217,1.0,6.0,70.0,343070.0,393300.0,331.0,3933.0,87.22857869310958,8.187134502923977,322.0
218,1.0,6.0,71.0,341750.0,391500.0,331.0,3915.0,87.29246487867177,8.199233716475096,321.0
219,1.0,6.0,72.0,341750.0,389300.0,331.0,3893.0,87.7857693295659,8.245568969946056,321.0
220,1.0,6.0,73.0,340970.0,386200.0,331.0,3862.0,88.28845157949249,8.285862247540136,320.0
221,1.0,6.0,74.0,338040.0,381400.0,331.0,3814.0,88.63135815416885,8.363922391190352,319.0
222,1.0,6.0,75.0,337040.0,378900.0,331.0,3789.0,88.9522301398786,8.366323568223805,317.0
223,1.0,6.0,76.0,334980.0,370100.0,331.0,3701.0,90.51067279113752,8.538232910024318,316.0
224,1.0,6.0,77.0,328860.0,359400.0,331.0,3594.0,91.5025041736227,8.708959376739008,313.0
225,1.0,6.0,78.0,328390.0,357000.0,331.0,3570.0,91.98599439775911,8.739495798319327,312.0
226,1.0,6.0,79.0,320300.0,349000.0,331.0,3490.0,91.77650429799426,8.853868194842407,309.0
227,1.0,6.0,80.0,317760.0,345300.0,331.0,3453.0,92.02432667245873,8.919779901534897,308.0
228,1.0,6.0,81.0,317640.0,339700.0,331.0,3397.0,93.50603473653224,9.037385928760672,307.0
229,1.0,6.0,82.0,307290.0,328900.0,331.0,3289.0,93.42961386439647,9.151717847370021,301.0
230,1.0,6.0,83.0,304270.0,324000.0,331.0,3240.0,93.9104938271605,9.228395061728396,299.0
231,1.0,6.0,84.0,292000.0,312600.0,331.0,3126.0,93.41010876519513,9.341010876519514,292.0
232,1.0,6.0,85.0,291120.0,309000.0,331.0,3090.0,94.2135922330097,9.352750809061488,289.0
233,1.0,6.0,86.0,286550.0,298900.0,331.0,2989.0,95.86818333890933,9.501505520240883,284.0
234,1.0,6.0,87.0,270820.0,293100.0,331.0,2931.0,92.3984988058683,9.450699419993176,277.0
235,1.0,6.0,88.0,261920.0,282100.0,331.0,2821.0,92.8465083303793,9.535625664657923,269.0
236,1.0,6.0,89.0,245090.0,270400.0,331.0,2704.0,90.63979289940829,9.652366863905325,261.0
237,1.0,6.0,90.0,247020.0,260100.0,331.0,2601.0,94.97116493656286,9.91926182237601,258.0
238,1.0,6.0,91.0,243930.0,255500.0,331.0,2555.0,95.47162426614481,10.019569471624266,256.0
239,1.0,6.0,92.0,231580.0,238900.0,331.0,2389.0,96.93595646714105,10.464629552113855,250.0
240,1.0,6.0,93.0,216300.0,229800.0,331.0,2298.0,94.12532637075718,10.269799825935596,236.0
241,1.0,6.0,94.0,210820.0,227100.0,331.0,2271.0,92.83135182738881,10.391897842360194,236.0
242,1.0,6.0,95.0,203800.0,219600.0,331.0,2196.0,92.80510018214936,10.51912568306011,231.0
243,1.0,6.0,96.0,198500.0,207800.0,331.0,2078.0,95.52454282964389,10.779595765158806,224.0
244,1.0,6.0,97.0,192420.0,200200.0,331.0,2002.0,96.11388611388611,10.88911088911089,218.0
245,1.0,6.0,98.0,181000.0,188800.0,331.0,1888.0,95.86864406779661,11.122881355932202,210.0
246,1.0,6.0,99.0,180950.0,185400.0,331.0,1854.0,97.59978425026968,11.21898597626753,208.0
247,1.0,6.0,100.0,174420.0,182100.0,331.0,1821.0,95.7825370675453,11.257550796265788,205.0
248,1.0,6.0,101.0,164720.0,175900.0,331.0,1759.0,93.64411597498578,10.972143263217738,193.0
249,1.0,6.0,102.0,166270.0,170100.0,331.0,1701.0,97.74838330393885,11.46384479717813,195.0
250,1.0,6.0,103.0,154070.0,163800.0,331.0,1638.0,94.05982905982906,11.11111111111111,182.0
251,1.0,6.0,104.0,152220.0,157300.0,331.0,1573.0,96.77050222504768,11.506675143038779,181.0
252,1.0,6.0,105.0,144970.0,152000.0,331.0,1520.0,95.375,11.25,171.0
253,1.0,6.0,106.0,130440.0,143400.0,331.0,1434.0,90.9623430962343,11.227336122733613,161.0
254,1.0,6.0,107.0,130030.0,137500.0,331.0,1375.0,94.56727272727272,11.418181818181818,157.0
255,1.0,6.0,108.0,127240.0,135600.0,331.0,1356.0,93.83480825958702,11.430678466076696,155.0
256,1.0,6.0,109.0,119710.0,131100.0,331.0,1311.0,91.31197559115179,11.365369946605645,149.0
257,1.0,6.0,110.0,114930.0,122100.0,331.0,1221.0,94.12776412776412,11.711711711711711,143.0
258,1.0,6.0,111.0,112670.0,118200.0,331.0,1182.0,95.32148900169204,11.928934010152284,141.0
259,1.0,6.0,112.0,105060.0,114100.0,331.0,1141.0,92.07712532865906,11.744084136722172,134.0
260,1.0,6.0,113.0,100860.0,110300.0,331.0,1103.0,91.441523118767,11.695376246600182,129.0
261,1.0,6.0,114.0,92240.0,101500.0,331.0,1015.0,90.8768472906404,11.625615763546799,118.0
262,1.0,6.0,115.0,93170.0,98700.0,331.0,987.0,94.39716312056737,12.158054711246201,120.0
263,1.0,6.0,116.0,86870.0,92400.0,331.0,924.0,94.01515151515152,11.904761904761903,110.0
264,1.0,6.0,117.0,77810.0,84600.0,331.0,846.0,91.97399527186761,11.93853427895981,101.0
265,1.0,6.0,118.0,82100.0,84600.0,331.0,846.0,97.04491725768321,12.293144208037825,104.0
266,1.0,6.0,119.0,65790.0,70600.0,331.0,706.0,93.18696883852691,12.322946175637393,87.0
267,1.0,6.0,120.0,53580.0,62200.0,331.0,622.0,86.14147909967845,12.218649517684888,76.0
268,1.0,6.0,121.0,45010.0,56900.0,331.0,569.0,79.10369068541301,11.950790861159929,68.0
269,1.0,6.0,122.0,43230.0,53700.0,331.0,537.0,80.50279329608938,11.91806331471136,64.0
