,target_com,depth,target_per,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
13650,28.0,6.0,138.0,44980.0,31400.0,19.0,314.0,143.24840764331208,2.2292993630573252,7.0,87.0
13651,28.0,6.0,139.0,43830.0,33900.0,19.0,339.0,129.2920353982301,2.359882005899705,8.0,88.0
13652,28.0,6.0,140.0,36420.0,29400.0,19.0,294.0,123.87755102040815,1.7006802721088436,5.0,89.0
13653,28.0,6.0,141.0,36420.0,29400.0,19.0,294.0,123.87755102040815,1.7006802721088436,5.0,90.0
13654,28.0,6.0,142.0,40810.0,30200.0,19.0,302.0,135.13245033112582,1.9867549668874172,6.0,91.0
13655,28.0,6.0,143.0,40810.0,30200.0,19.0,302.0,135.13245033112582,1.9867549668874172,6.0,92.0
13656,28.0,6.0,144.0,40810.0,26600.0,19.0,266.0,153.42105263157896,2.255639097744361,6.0,93.0
13657,28.0,6.0,145.0,40810.0,26000.0,19.0,260.0,156.96153846153842,2.307692307692308,6.0,94.0
13658,28.0,6.0,146.0,40810.0,26000.0,19.0,260.0,156.96153846153842,2.307692307692308,6.0,95.0
13659,28.0,6.0,147.0,40810.0,23400.0,19.0,234.0,174.4017094017094,2.564102564102564,6.0,96.0
13750,28.0,7.0,139.0,52670.0,40500.0,19.0,405.0,130.04938271604937,2.469135802469136,10.0,88.0
13751,28.0,7.0,140.0,42430.0,36200.0,19.0,362.0,117.20994475138123,1.9337016574585637,7.0,89.0
13752,28.0,7.0,141.0,42430.0,36200.0,19.0,362.0,117.20994475138123,1.9337016574585637,7.0,90.0
13753,28.0,7.0,142.0,40810.0,36200.0,19.0,362.0,112.7348066298343,1.6574585635359116,6.0,91.0
13754,28.0,7.0,143.0,40810.0,36200.0,19.0,362.0,112.7348066298343,1.6574585635359116,6.0,92.0
13755,28.0,7.0,144.0,40810.0,31800.0,19.0,318.0,128.33333333333334,1.8867924528301887,6.0,93.0
13756,28.0,7.0,145.0,40810.0,29600.0,19.0,296.0,137.87162162162164,2.0270270270270268,6.0,94.0
13757,28.0,7.0,146.0,40810.0,29600.0,19.0,296.0,137.87162162162164,2.0270270270270268,6.0,95.0
13758,28.0,7.0,147.0,40810.0,30200.0,19.0,302.0,135.13245033112582,1.9867549668874172,6.0,96.0
13854,28.0,8.0,144.0,40810.0,35000.0,19.0,350.0,116.6,1.7142857142857144,6.0,93.0
13855,28.0,8.0,145.0,40810.0,35700.0,19.0,357.0,114.31372549019608,1.680672268907563,6.0,94.0
13856,28.0,8.0,146.0,40810.0,35700.0,19.0,357.0,114.31372549019608,1.680672268907563,6.0,95.0
13857,28.0,8.0,147.0,42430.0,31900.0,19.0,319.0,133.00940438871473,2.19435736677116,7.0,96.0
